Brazil,1250000,,,,,,,,,,,,,,,,,,3639636,,,,,,,,,,,,,,,,,,,,4507000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7234000,,,,,,,,,,,,,,,,,,,,9797000,9980000,10167000,10358000,10552000,10749000,10951000,11156000,11365000,11578000,11794000,12015000,12240000,12470000,12703000,12941000,13183000,13430000,13682000,13938000,14199000,14539000,14886000,15242000,15607000,15980000,16362000,16753000,17154000,17564000,17984000,18392000,18782000,19180000,19587000,20003000,20427000,20860000,21303000,21754000,22216000,22687000,23168000,23660000,24161000,24674000,25197000,25732000,26277000,26835000,27404000,27969000,28542000,29126000,29723000,30332000,30953000,31587000,32234000,32894000,33568000,34256000,34957000,35673000,36404000,37150000,37911000,38687000,39480000,40289000,41114000,42069000,43069000,44093000,45141000,46215000,47313000,48438000,49590000,50769000,53974725,55669001,57422674,59215974,61036582,62879616,64748101,66652501,68609363,70639029,72758801,74975656,77279855,79642214,82021855,84388983,86735163,89068235,91394916,93727990,96078304,98445131,100828667,103242395,105703409,108224080,110804816,113442106,116138507,118895875,121711864,124588432,127514673,130459023,133380123,136246764,139049440,141791325,144470377,147088677,149650206,152146887,154582103,156985824,159398558,161848162,164342524,166869168,169409713,171936271,174425387,176877135,179289227,181633074,183873377,185986964,187958211,189798070,191543237,193246610,194946470,196655014,198360943,200050487
British Virgin Islands,,,,,,,,,,,,,,,,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700,,,,,,,,,,5300,,,,,,,,,,4600,,,,,,,,,,4900,,,,,,,,,,5600,,,,,,,,,,5100,,,,,,,,,,,,,,,,,,,,,,,,,6500,,,,7441,7501,7548,7586,7623,7661,7706,7759,7828,7911,8015,8139,8283,8444,8621,8808,9007,9216,9426,9626,9810,9978,10134,10272,10389,10484,10552,10604,10671,10798,11013,11326,11727,12205,12743,13324,13951,14618,15290,15926,16491,16970,17371,17724,18070,18440,18844,19270,19702,20117,20499,20844,21156,21446,21721,21990,22253,22511,22762,23007,23245,23478,23705,23928
Brunei,,,,,,,,,,,,,,,,,,,2128,,,,,,,,,,,,,,,,,,,,2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,,,,,,,,,,26000,,,,,,,,,,30000,,,,,,,,,,,,,,,,41000,,,48001,51070,54083,57085,60113,63194,66348,69587,72916,76335,79846,83458,87192,91088,95191,99536,104130,108968,114068,119440,125088,131010,137181,143548,150039,156595,163208,169865,176488,182986,189300,195394,201301,207122,213002,219050,225288,231700,238305,245112,252125,259357,266794,274371,282000,289614,297188,304726,312216,319654,327036,334348,341585,348771,355943,363123,370317,377513,384695,391837,398920,405938,412892,419772
Bulgaria,1250000,,,,,,,,,,,,,,,,,,1992320,,,,,,,,,,,,,,,,,,,,2187000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000,,,,,,,,,,,,,,,,,,,,2586000,,,,,,,,,,,,,,,,,,,,3445000,,,,,,,,,,4000000,,,,,,,,,,4520000,,,4720000,,,,,,,5072000,5148000,5255000,5365000,5476000,5590000,5705000,5798000,5873000,5950000,6027000,6106000,6186000,6267000,6349000,6415000,6469000,6514000,6564000,6614000,6666000,6715000,6771000,6828000,6885000,6942000,7000000,7064000,7130000,7195000,7250999,7282560,7324411,7375320,7433978,7499009,7568951,7642268,7717389,7792759,7867008,7939132,8008652,8075674,8140705,8204095,8265527,8324589,8381450,8436396,8489572,8541136,8590839,8637941,8681449,8720706,8754869,8784175,8810299,8835614,8861536,8888449,8914880,8938068,8954236,8960417,8956687,8943245,8917563,8876627,8818915,8743034,8651284,8550495,8449971,8356624,8273011,8198008,8130284,8067041,8006158,7947761,7892666,7840117,7789180,7739115,7689520,7640283,7591322,7542674,7494332,7446135,7397873,7349462
Burkina Faso,,,,,,,,,,,,,,,,,,,1665421,,,,,,,,,,,,,,,,,,,,1665421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4284459,4326475,4371948,4421583,4475785,4534650,4597951,4665157,4735491,4808018,4881947,4956921,5033296,5112252,5195464,5284154,5378861,5479285,5584807,5694428,5807492,5923949,6044303,6169133,6299238,6435274,6577502,6726016,6881106,7043049,7212088,7388473,7572382,7763888,7963009,8169792,8384383,8606963,8837666,9076631,9323996,9580035,9844931,10118634,10401025,10692138,10992170,11301608,11621159,11951701,12294012,12648474,13015435,13395599,13789736,14198463,14622202,15061127,15515258,15984479,16468714,16967845,17481984,18011507
Burundi,,,,,,,,,,,,,,,,,,,899097,,,,,,,,,,,,,,,,,,,,899097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456300,2504993,2550737,2595383,2640339,2686568,2734574,2784417,2835768,2888007,2940498,2992893,3045392,3098852,3154474,3212864,3275465,3341476,3406650,3465190,3513499,3549864,3577187,3602204,3634284,3680401,3742452,3819115,3910124,4014190,4129997,4257303,4395560,4542467,4695065,4850597,5008201,5166403,5321108,5467413,5601720,5724030,5835071,5933293,6017127,6086751,6140258,6181493,6223515,6283662,6374347,6499653,6656071,6838764,7039534,7251424,7474363,7707781,7943385,8170853,8382849,8575172,8749387,8911183
Cambodia,,,,,,,,,,,,,,,,,,,2090000,,,,,,,,,,,,,,,,,,,,2090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345800,4457418,4555803,4648644,4741920,4839899,4945074,5058226,5178625,5304357,5433306,5564215,5697598,5836139,5983575,6141404,6310320,6485769,6657435,6811663,6937996,7039481,7118136,7162333,7157572,7097800,6972559,6796368,6618684,6506208,6505693,6636869,6883519,7211815,7570081,7919802,8250479,8571130,8885701,9203893,9531928,9868226,10205755,10539239,10862069,11169233,11458858,11731187,11986128,12224414,12446949,12653684,12845222,13024171,13193961,13357574,13515884,13669857,13822644,13977903,14138255,14305183,14478320,14656016
Cameroon,,,,,,,,,,,,,,,,,,,1860054,,,,,,,,,,,,,,,,,,,,1860054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547668,,,,,3023000,,,,,3241694,,,,,,,,,,,,,,4466497,4549464,4634190,4720787,4809464,4900528,4994394,5091573,5192659,5298296,5409083,5525481,5647721,5775774,5909450,6048706,6193834,6345309,6503500,6668834,6841763,7022124,7210272,7407756,7616558,7837926,8072879,8320635,8578425,8842355,9109727,9379109,9651552,9929831,10218016,10518855,10832919,11158600,11493770,11835344,12180819,12529904,12882506,13236573,13589699,13940337,14287475,14631908,14976200,15324051,15678269,16039737,16408085,16783366,17165267,17553589,17948395,18350022,18758778,19175028,19598889,20030362,20468943,20913595
Canada,200000,,,,,,,,,,,,,,,,,,645526,,,,,,,,,,,,,,,,,,,,816000,,,,,,,,,,1169000,,,,,,,,,,1697000,,,,,,,,,,2485000,,,,,,,,,,3369000,,,,,,,,,,3781000,3801000,3870000,3943000,4012000,4071000,4128000,4184000,4244000,4312000,4384000,4451000,4503000,4560000,4617000,4666000,4711000,4760000,4813000,4865000,4918000,4972000,5022000,5072000,5121000,5169000,5218000,5269000,5325000,5383000,5457000,5536000,5650000,5813000,5994000,6166000,6282000,6596000,6813000,6993000,7188000,7410000,7602000,7852000,8093000,8191000,8214000,8277000,8374000,8548000,8798000,9028000,9159000,9256000,9394000,9549000,9713000,9905000,10107000,10305000,10488000,10657000,10794000,10919000,11030000,11136000,11243000,11341000,11452000,11570000,11688000,11818000,11969000,12115000,12268000,12404000,12634000,12901000,13180000,13469000,13736997,14132558,14518772,14909614,15314040,15735988,16174093,16621974,17069068,17502043,17909009,18284009,18630957,18965320,19309343,19678005,20078135,20501867,20931716,21342600,21716855,22048431,22344104,22614673,22876657,23142272,23416090,23695198,23975639,24250641,24516277,24769849,25016047,25266950,25538860,25842588,26183106,26554540,26943398,27330298,27700854,28051725,28386162,28704519,29009032,29302092,29582222,29850242,30113972,30383823,30667365,30967236,31281727,31608562,31943605,32283413,32627978,32977334,33327954,33675448,34016593,34349561,34674708,34993747
Cape Verde,,,,,,,,,,,,,,,,,,,55716,,,,,,,,,,,,,,,,,,,,55716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178064,181974,185568,188848,191854,194664,197395,200202,203267,206789,210933,215792,221343,227430,233809,240301,246724,253087,259610,266624,274282,282888,292150,300922,307657,311349,311403,308423,304077,300726,300047,302737,308230,315410,322560,328481,332775,335966,338857,342646,348165,355655,364727,374820,385101,394946,404166,412893,421203,429278,437238,445096,452740,460031,466784,472883,478267,483023,487371,491621,495999,500585,505335,510213
Cayman Islands,,,,,,,,,,,,,,,,,,,2439,,,,,,,,,,,,,,,,,,,,2439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,,,,,,,,,,,,,,,,,,,,5600,,,,,,,,,,5300,,,,,,,,,,,,,,,,,,,,,,6700,,,,,,,6413,6265,6247,6335,6508,6742,7015,7307,7595,7862,8092,8277,8418,8524,8612,8701,8787,8875,9002,9216,9545,10004,10581,11253,11990,12764,13578,14432,15290,16110,16861,17524,18116,18702,19366,20172,21141,22253,23475,24752,26048,27363,28710,30074,31437,32792,34096,35361,36704,38284,40195,42501,45117,47815,50273,52268,53712,54679,55295,55763,56230,56729,57223,57708
Central African Rep.,,,,,,,,,,,,,,,,,,,479444,,,,,,,,,,,,,,,,,,,,479444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834000,,,,,,,,,,,,,,1326653,1339842,1353471,1367806,1383081,1399497,1417223,1436398,1457125,1479480,1503509,1529237,1556665,1585774,1616524,1648838,1682880,1718560,1755258,1792147,1828709,1864764,1900723,1937410,1975985,2017362,2061466,2108232,2158547,2213492,2273630,2339759,2411176,2485120,2557808,2626638,2690250,2749702,2807768,2868515,2934777,3007347,3084958,3165869,3247456,3327710,3406451,3484027,3559604,3632287,3701607,3767068,3829238,3890075,3952281,4017880,4087534,4160940,4237961,4318128,4401051,4486837,4575586,4666833
Chad,,,,,,,,,,,,,,,,,,,1432000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432000,,,,,,,,,,,,,,2429431,2472725,2519184,2568013,2618633,2670681,2724017,2778716,2835038,2893372,2954088,3017366,3083054,3150606,3219259,3288547,3357972,3427888,3499681,3575273,3655905,3742580,3834574,3929341,4023300,4114094,4201073,4285738,4370560,4459072,4554089,4656116,4765160,4882913,5011242,5151339,5304490,5470211,5645708,5826974,6011224,6197766,6387856,6583079,6785842,6998108,7219081,7448585,7689836,7946982,8222327,8517944,8831199,9153893,9474792,9785902,10084087,10371839,10653762,10937089,11227208,11525496,11830573,12141876
Channel Islands,,,,,,,,,,,,,,,,,,,43908,,,,,,,,,,,,,,,,,,,,43908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102235,102940,103614,104267,104912,105559,106226,106926,107679,108498,109396,110381,111448,112582,113765,114974,116200,117437,118676,119910,121126,122338,123534,124649,125599,126335,126821,127101,127299,127585,128085,128828,129777,130905,132156,133482,134898,136394,137856,139136,140137,140804,141179,141384,141594,141934,142448,143102,143847,144607,145330,145995,146626,147262,147963,148763,149682,150689,151705,152618,153352,153876,154218,154432
Chile,,,,,,,,,,,,,,,,,,,771447,,,,,,,,,,,,,,,,,,,,771447,789144,807304,825890,844866,864198,883855,903807,924027,944490,965173,986056,1007120,1028350,1049733,1071256,1092912,1114694,1136597,1158619,1180761,1203023,1225410,1247926,1270578,1293375,1316325,1339439,1362729,1386207,1409885,1433777,1457897,1482258,1506873,1531758,1556924,1582386,1608154,1634242,1660659,1687416,1714521,1741983,1769808,1798001,1826566,1855505,1884819,1914507,1944569,1974998,2005790,2036939,2068435,2100268,2132427,2164899,2197670,2230723,2264042,2297611,2331409,2365419,2399621,2433995,2468522,2503181,2537954,2572823,2607769,2642778,2677834,2712925,2748040,2783171,2818312,2853462,2888620,2923792,2958986,2994214,3029494,3064845,3100295,3135874,3171619,3207571,3243777,3280289,3317166,3354469,3392269,3430640,3469662,3509420,3550005,3591512,3634043,3677702,3722598,3768846,3816561,3865863,3916875,3969721,4024523,4081406,4140494,4201905,4265756,4332156,4401207,4473001,4547615,4625112,4705534,4788901,4875203,4964398,5056404,5151095,5248293,5347758,5449185,5552190,5656303,5760959,5865486,5969096,6081931,6194334,6321806,6461332,6610525,6767613,6931486,7101654,7278151,7461373,7651579,7848372,8050234,8254329,8457066,8655738,8849016,9037026,9220343,9400225,9577572,9752949,9925950,10095485,10260027,10418880,10571597,10719748,10867152,11018910,11178817,11348442,11527274,11714442,11908189,12107225,12310666,12518930,12733409,12956088,13187821,13429315,13678373,13929390,14174890,14409416,14630769,14840038,15039162,15231557,15419820,15604200,15783991,15959793,16132209,16301726,16468677,16633254,16795593,16955737,17113688,17269525,17423214,17574464
China,138000000,,,,,,,,,,,,,,,,,,321675013,,,,,,,,,,,,,,,,,,,,381000000,383711494,386442286,389192512,391962310,394751821,397561184,400390540,403240033,406109805,409000000,409299014,409598247,409897699,410197370,410497259,410797368,411097697,411398245,411699012,412000000,412000000,412000000,412000000,412000000,412000000,412000000,412000000,412000000,412000000,412000000,408358528,404749241,401171855,397626087,394111659,390628294,387175716,383753654,380361838,377000000,375055482,373120994,371196483,369281899,367377190,365482306,363597195,361721807,359856092,358000000,358988000,359978000,360971000,361967000,362966000,363967000,364971000,365978000,366988000,368000000,369183000,370369000,371560000,372754000,373952000,375154000,376359000,377569000,378783000,380000000,381979000,383969000,385969000,387979000,390000000,391980000,393970000,395970000,397980000,400000000,402243000,404498000,406766000,409047000,411340000,413646000,415965000,418297000,420642000,423000000,427662000,432375000,437140000,441958000,446829000,451753000,456732000,461766000,466855000,472000000,473673000,475352000,477037000,478728000,480425000,482128000,483837000,485552000,487273000,489000000,492640000,496307000,500000000,502639000,505292000,507959000,510640000,513336000,516046000,518770000,521508000,524261000,527028000,529810000,532607000,535418000,538244000,541085000,543941000,550771433,566170868,578489714,589018891,598746873,608359685,618226224,628412938,638727882,648794141,658270094,667084365,675641408,684909607,696171650,710290299,727601056,747678772,769666505,792308749,814622841,836431505,857804035,878305091,897479153,915040954,930744699,944726607,957584105,970179212,983170638,996667562,1010574797,1025090475,1040397958,1056579219,1073792041,1091904967,1110339206,1128297564,1145195229,1160799514,1175230312,1188687527,1201522570,1213986610,1226134423,1237849861,1249020152,1259476966,1269116737,1277903627,1285933789,1293396654,1300552134,1307593489,1314581402,1321481935,1328275524,1334908820,1341335152,1347565324,1353600687,1359368470
Christmas Island,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,213,,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2770,474,433,396,361,1490,1400,,,1400,,,
Cocos Island,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,633,632,630,629,628,574,596,,,596,,,
Colombia,,,,,,,,,,,,,,,,,,,1206000,,,,,,,,,,,,,,,,,,,,1206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065000,,,,,,,,,,,,,,,,,,,,2392000,,,,,,,,,,,,,,,,,,,,3369000,,,,,,,,,,3998000,4079000,4162000,4247000,4334000,4422000,4512000,4604000,4697000,4793000,4890000,4990000,5091000,5195000,5330000,5468000,5609000,5754000,5903000,6056000,6213000,6374000,6539000,6709000,6882000,7061000,7243000,7431000,7624000,7821000,7914000,8009000,8104000,8201000,8299000,8398000,8498000,8599000,8702000,8935000,9174000,9419000,9671000,9930000,10196000,10469000,10749000,11036000,11332000,11635000,11999600,12344434,12697334,13060599,13436142,13825474,14229713,14649582,15085424,15537230,16004714,16487391,16984652,17495793,18019927,18555731,19104020,19663029,20225830,20783427,21329811,21861689,22381887,22898136,23421644,23960605,24517307,25089511,25675364,26271401,26874906,27485678,28104254,28729367,29359535,29993539,30630754,31270841,31913250,32557521,33203321,33849971,34497319,35146220,35797965,36453337,37112621,37775054,38439099,39102653,39764166,40422597,41078136,41731914,42385712,43040558,43696540,44352327,45005782,45654044,46294841,46927125,47550708,48165221
Comoros,,,,,,,,,,,,,,,,,,,56346,,,,,,,,,,,,,,,,,,,,56346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156334,160463,164338,168046,171660,175230,178791,182359,185931,189498,193052,196605,200199,203916,207856,212097,216728,221755,227075,232529,238032,243481,249000,254997,262030,270467,280464,291816,304071,316582,328861,340778,352416,363759,374852,385740,396391,406798,417077,427392,437876,448576,459515,470765,482401,494486,507062,520151,533754,547864,562469,577569,593170,609271,625876,642974,660559,678602,697034,715774,734750,753943,773344,792913
"Congo, Dem. Rep.",,,,,,,,,,,,,,,,,,,5163819,,,,,,,,,,,,,,,,,,,,5163819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12183661,12441551,12706358,12982427,13273008,13580254,13905162,14247631,14606625,14980445,15367539,15767376,16181202,16612368,17065408,17543319,18048341,18579012,19130171,19694467,20267009,20845085,21431338,22032669,22658905,23316776,24011465,24740389,25493382,26255837,27018690,27781042,28551259,29341286,30167580,31044153,31963766,32927332,33965482,35117790,36406226,37856212,39443819,41081774,42650247,44067369,45295039,46369335,47373590,48429878,49626200,50989424,52491329,54098245,55754885,57420522,59088415,60772175,62474901,64204304,65965795,67757577,69575394,71419669
"Congo, Rep.",,,,,,,,,,,,,,,,,,,314465,,,,,,,,,,,,,,,,,,,,314465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807726,824173,841524,859753,878851,898831,919723,941576,964452,988430,1013581,1039961,1067597,1096480,1126584,1157905,1190402,1224134,1259319,1296244,1335088,1375987,1418826,1463231,1508675,1554793,1601410,1648671,1696922,1746676,1798285,1851889,1907330,1964298,2022343,2081152,2140687,2201097,2262489,2325035,2388902,2453938,2520196,2588270,2658948,2732706,2810118,2890841,2973329,3055437,3135773,3213330,3288923,3365171,3445765,3533177,3628561,3730612,3836339,3941454,4042899,4139748,4233063,4324199
Cook Islands,14669,,,,,,,,,,,,,,,,,,16136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000,,,,,,,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,8200,,,,8500,,,,,8700,,,,,8800,,,,,9500,,,,,10000,,,,,,,,,,12000,,,,,,,,,14000,,,,,15079,15410,15638,15841,16075,16373,16740,17157,17583,17967,18259,18436,18515,18571,18700,18970,19410,19979,20584,21091,21406,21507,21423,21177,20808,20356,19812,19185,18552,18010,17627,17441,17429,17531,17652,17725,17726,17678,17613,17580,17614,17730,17909,18105,18252,18307,18246,18095,17919,17808,17830,18007,18311,18693,19075,19402,19659,19861,20019,20156,20288,20414,20528,20635
Costa Rica,19000,,,,,,,,,,,,,,,,,,51987,53000,,,,,,,,,,,,,,,,,,,63000,,,,65000,,,,,,,,,,,,78000,,,,,,,,94000,,,,,,101000,,,,,,,,,,,,,,120000,,,,,,137000,,,,,153000,,,,,,,,182000,,,,,,,,,243000,,,,,,,,297000,310000,320000,320000,330000,340000,340000,350000,350000,360000,363000,366000,369000,372000,390000,390000,400000,400000,410000,420000,420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966015,994255,1025278,1058424,1093226,1129406,1166887,1205784,1246366,1289006,1334004,1381414,1430880,1481575,1532386,1582482,1631723,1680257,1727922,1774614,1820379,1865039,1908913,1953184,1999429,2048812,2101762,2158073,2217457,2279362,2343345,2409385,2477549,2547555,2619058,2691778,2765657,2840660,2916566,2993136,3070240,3147451,3224849,3303412,3384498,3468918,3557095,3648263,3740578,3831504,3919180,4002946,4083197,4160438,4235605,4309413,4381820,4452608,4522124,4590790,4658887,4726575,4793725,4859957
Cote d'Ivoire,,,,,,,,,,,,,,,,,,,1088530,,,,,,,,,,,,,,,,,,,,1088530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630132,2708840,2793262,2882232,2975083,3071653,3172308,3277914,3389763,3509432,3638385,3777543,3926909,4085408,4251345,4423736,4602382,4788525,4984378,5192919,5416416,5655462,5909848,6180001,6466158,6768313,7086257,7419474,7767109,8128032,8500985,8885888,9281593,9684478,10089976,10494827,10896269,11294791,11694318,12100741,12517730,12945880,13381799,13820229,14253952,14677200,15089912,15492127,15878555,16242889,16581653,16892864,17180649,17455501,17731840,18020946,18325979,18646754,18987007,19350026,19737800,20152894,20594615,21057316
Croatia,,,,,,,,,,,,,,,,,,,1227886,,,,,,,,,,,,,,,,,,,,1227886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3850295,3875666,3900723,3924560,3946581,3966497,3984346,4000475,4015489,4030174,4045251,4061112,4077596,4093890,4108808,4121599,4131926,4140383,4148285,4157459,4169217,4183960,4201302,4220795,4241669,4263294,4285523,4308344,4331398,4354275,4376608,4398610,4420169,4440263,4457579,4471404,4480137,4484450,4488560,4498278,4517200,4548076,4588173,4628968,4658613,4669001,4656706,4625390,4582742,4540042,4505533,4481620,4466013,4456587,4449522,4441986,4433791,4425995,4418387,4410864,4403330,4395560,4387376,4378806
